id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3408,USDC,USDC,usd-coin,37462,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73490783043.58502,73490783043.58502,False,73489528050.26,,6,60901219650.23,60900179647.378334,,2026-02-14T11:08:00.000Z,0.999982923119477,10460188543.79765,-26.6303,0.011461,0.00497757,0.00125436,0.02569871,0.00866128,0.01163651,73489528050.26344,3.0828,73489528050.26,,2026-02-14T11:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-02-14 12:11:19.496759
5426,Solana,SOL,solana,1089,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,567958459.7571961,620391974.3168535,True,53289533438.78,,7,525236893.3,45116039774.06904,,2026-02-14T11:08:00.000Z,85.8965551536382,3374389373.79073,-8.9467,0.05567734,7.04107011,1.04504705,-40.93245379,-33.0581225,-39.83516376,48785675163.5094,2.0456,53289533438.78,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
1958,TRON,TRX,tron,1299,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94723126343.2092,94723125674.10669,True,26796821741.31,,8,94667886298.43,26781194726.337223,,2026-02-14T11:09:00.000Z,0.2828962996164558,574126221.067905,716,0.22324359,1.80318586,3.21786915,-7.14652957,1.2933328,-5.10855616,26796821930.595905,1.1236,26796821741.31,,2026-02-14T11:09:00.000Z,,,,,,2026-02-14 12:11:19.496759
74,Dogecoin,DOGE,dogecoin,1400,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168735583126.5791,168735583126.5791,True,16547846355.49,,9,,,,2026-02-14T11:08:00.000Z,0.09806969015586307,881295570.7927737,14.8074,0.29365841,4.38154629,2.65339146,-31.93723662,-25.03525976,-40.40824985,16547846355.49249,0.6939,16547846355.49,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
1831,Bitcoin Cash,BCH,bitcoin-cash,1137,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19994628125,19994628125,False,11342860414.28,,10,,,,2026-02-14T11:08:00.000Z,567.2953927106549,572251278.1960504,35.8564,0.39420867,7.89830297,9.35216846,-9.38219645,5.85761153,13.39675878,11342860414.275381,0.4756,11913203246.92,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
2010,Cardano,ADA,cardano,1681,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36066145196.64397,44994539820.15453,False,12544993584.89,,11,37997904336.0,10594251392.275978,,2026-02-14T11:09:00.000Z,0.27881146545860336,431027028.4853047,-6.3144,0.3615213,5.72603631,4.37184534,-31.21720894,-27.84337553,-44.89569499,10055654795.719072,0.4216,12546515945.64,,2026-02-14T11:09:00.000Z,,,,,,2026-02-14 12:11:19.496759
32196,Hyperliquid,HYPE,hyperliquid,238,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,259334026.09251404,958426547.3621839,False,30532886960.39,,12,333931719.0,10638164663.508686,,2026-02-14T11:08:00.000Z,31.857305126227576,257630290.1761114,-7.9113,0.86781792,4.26251596,-2.911353,26.06365601,17.86157418,-20.42982523,8261683198.842283,0.3464,30636262019.95,,2026-02-14T11:08:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-02-14 12:11:19.496759
3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921362886.9,985239504.0,False,8409055489.54,,13,,,,2026-02-14T11:08:00.000Z,8.535036867078746,495011.42450077,-88.5531,-0.02733482,3.14821544,11.80431282,-4.12723194,-7.58711891,-6.77572143,7863866207.649605,0.3297,8409055489.54,,2026-02-14T11:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-02-14 12:11:19.496759
328,Monero,XMR,monero,361,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,6503490439.0,,14,,,,2026-02-14T11:08:00.000Z,352.55492313512303,84158086.69925527,15.6297,-0.43032708,3.52656026,6.86390868,-50.08217197,-15.30619329,-17.38499158,6503490438.999957,0.2727,6503490439.0,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
1975,Chainlink,LINK,chainlink,2212,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,8931544810.11,,15,,,,2026-02-14T11:08:00.000Z,8.931544810112591,627444815.1748289,-6.8759,-0.22601663,5.83123484,3.44932843,-36.29650226,-30.55124834,-37.63031704,6324426616.13668,0.2652,8931544810.11,,2026-02-14T11:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-14 12:11:19.496759
29470,Ethena USDe,USDe,ethena-usde,295,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6318619585.584829,6318619585.584829,True,6311495582.36,,16,,,,2026-02-14T11:08:00.000Z,0.9988725380394288,75880554.5949099,-22.9713,0.00027185,0.02135515,0.01801065,-0.07709504,-0.03171592,0.02947887,6311495582.358762,0.2646,6311495582.36,,2026-02-14T11:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2026-02-14 12:11:19.496759
37263,Canton,CC,canton-network,70,2025-07-08T04:07:45.000Z,"['proof-of-authority', 'store-of-value', 'enterprise-solutions', 'privacy', 'interoperability', 'scaling', 'smart-contracts', 'layer-1', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",,37751015829.25541,37751015829.25541,True,6217974941.06,,17,37751015829.26,6217974941.05726,,2026-02-14T11:08:00.000Z,0.1647101357266747,17522818.47726813,11.2568,0.70725033,4.30723882,-4.79556157,25.10128482,124.11256493,49.7356927,6217974941.056503,0.2607,6217974941.06,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
512,Stellar,XLM,stellar,805,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50001806812.0,32842850049.35312,50001786883.65895,False,8518674425.14,,18,31531408660.0,5371924110.743101,,2026-02-14T11:08:00.000Z,0.17036739996833053,126978882.00799699,10.7051,0.32823116,8.13770475,8.35245729,-26.4852272,-22.76781754,-34.63784285,5595350970.458047,0.2346,8518677820.28,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
4943,Dai,DAI,multi-collateral-dai,3681,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem']",,5365382702.664872,5365382702.664872,True,5365097940.84,,19,,,,2026-02-14T11:09:00.000Z,0.9999469260927072,148483708.11411992,-3.1935,-0.00537797,0.00168015,0.01827672,0.02136449,-0.00398873,0.01580415,5365097940.84072,225,5365097940.84,,2026-02-14T11:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2026-02-14 12:11:19.496759
36148,World Liberty Financial USD,USD1,usd1,898,2025-04-13T05:37:56.000Z,"['stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",,5283506894.53634,5283506894.53634,False,5280440717.25,,20,,,,2026-02-14T11:08:00.000Z,0.9994196700517031,1353633208.63472,-14.8126,0.00618753,0.03342973,-0.07685276,0.03821808,0.03198936,0.05230161,5280440717.2534075,0.2214,5280440717.25,,2026-02-14T11:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,2026-02-14 12:11:19.496759
1437,Zcash,ZEC,zcash,576,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'quantum-resistant', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'layer-1', 'standard-crypto-portfolio', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",21000000.0,16534453.5405448,16534383.4155448,False,4667013861.52,,21,,,,2026-02-14T11:08:00.000Z,282.2611369429577,525195453.095412,96198,0.37626959,21.23879314,23.3542291,-36.30290619,-28.16799636,-60.05126492,4667033655.084688,0.1957,5927483875.8,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
4642,Hedera,HBAR,hedera,418,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50000000000.0,43003138665.62324,50000000000.0,False,5127517184.73,,22,,,,2026-02-14T11:08:00.000Z,0.10255034369467718,210200794.5243639,70.1278,0.24591816,9.50916283,17.42129938,-15.49513007,-11.05805932,-33.33641799,4409986650.109525,0.1849,5127517184.73,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
2,Litecoin,LTC,litecoin,1505,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'privacy', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",84000000.0,76848201.98347135,84000000.0,False,4650128127.01,,23,,,,2026-02-14T11:08:00.000Z,55.35866817866414,334564580.21661276,10.2333,-0.21712553,3.73889404,3.83501728,-26.84515665,-29.39690292,-45.73257322,4254214113.72995,0.1785,4650128127.01,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
27772,PayPal USD,PYUSD,paypal-usd,152,2023-08-21T14:30:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'usd-stablecoin', 'fiat-stablecoin']",,4029457472.036457,4029457472.036457,False,4028088191.4,,24,,,,2026-02-14T11:08:00.000Z,0.9996601823823041,219395291.5744577,-15.2247,0.00992197,-0.00270238,-0.00579233,0.00650593,0.00599989,0.00854404,4028088191.3977027,0.1689,4028088191.4,,2026-02-14T11:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6c3ea9036406852006290770bedfcaba0e23a0e8,2026-02-14 12:11:19.496759
5805,Avalanche,AVAX,avalanche,1057,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",715748719.0,431771961.1772119,463441061.1772119,False,4290009430.73,,25,,,,2026-02-14T11:08:00.000Z,9.25686088287143,206333495.4536158,-19.7263,0.27186031,4.20778062,3.14961032,-35.65337856,-24.86520666,-41.29851454,3996852977.742015,0.1676,6625586318.88,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
5994,Shiba Inu,SHIB,shiba-inu,1043,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'bnb-chain-ecosystem', 'base-ecosystem', 'animal-memes', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",589552695333683.0,589243878810313.1,589500416320104.5,False,3792946782.96,,26,589551575078137.0,3793275947.186641,,2026-02-14T11:09:00.000Z,6.434171508546804e-06,137464072.00043723,4.4853,-0.02813692,5.49104396,6.39621999,-25.03236592,-18.75958735,-29.75645246,3791296176.6269226,159,3793283155.1,,2026-02-14T11:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2026-02-14 12:11:19.496759
20947,Sui,SUI,sui,898,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3846172527.4296656,10000000000.0,False,9849217507.53,,27,3846172527.43,3788178979.4158235,,2026-02-14T11:08:00.000Z,0.9849217507533581,560476776.0566529,3.8357,-0.17359026,6.10406711,0.95531799,-46.66811298,-33.86387906,-44.31780983,3788178979.4154944,0.1588,9849217507.53,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
11419,Toncoin,TON,toncoin,855,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing']",,2450182219.660239,5154105387.188428,True,7668432809.82,,28,,,,2026-02-14T11:08:00.000Z,1.4878300371732918,93523150.8460975,3.7011,0.80163732,5.41198295,10.65622106,-16.65774773,-2.30535854,-19.77878783,3645454702.958432,0.1529,7668432809.82,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
3635,Cronos,CRO,cronos,339,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'centralized-exchange', 'mobile', 'payments', 'layer-1']",100000000000.0,39861918808.77855,98395252762.70354,False,8029631304.19,,29,97393210558.0,7947858767.10603,,2026-02-14T11:08:00.000Z,0.08160588116532917,21808984.81299983,59296,0.33191906,6.59069761,5.22290456,-20.23435321,-14.61149875,-29.69362885,3252967009.331182,0.1364,8160588116.53,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
33251,World Liberty Financial,WLFI,world-liberty-financial-wlfi,420,2024-10-01T02:34:47.000Z,"['defi', 'ethereum-ecosystem', 'solana-ecosystem', 'bnb-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",100000000000.0,26743737086.0,100000000000.0,False,10415455551.08,,30,,,,2026-02-14T11:08:00.000Z,0.10415455551078466,124940374.39239292,-2.3631,0.31250117,0.57280946,3.80970736,-39.28210139,-21.80060045,-28.84906729,2785482048.8896174,0.1168,10415455551.08,,2026-02-14T11:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdA5e1988097297dCdc1f90D4dFE7909e847CBeF6,2026-02-14 12:11:19.496759
5176,Tether Gold,XAUt,tether-gold,346,2020-02-07T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'tokenized-assets', 'tokenized-commodities']",,520825.641698,712747089,False,3560012305.88,,31,48450.0,241996914.3079298,0.72187122,2026-02-14T11:08:00.000Z,4994.776353104847,361327510.4214627,-50.8145,-0.02601154,1.39902783,1.60128858,8.28972102,16.78293347,22.49931766,2601407599.2438283,0.1091,3560012305.88,3603700411.0,2026-02-14T11:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,2026-02-14 12:11:19.496759
4705,PAX Gold,PAXG,pax-gold,360,2019-09-26T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,459009975,459009975,True,2306210436.5,,32,,,,2026-02-14T11:08:00.000Z,5024.314420389582,184185627.6077798,-51.5569,-0.00548092,1.4252153,1.44025374,8.61503632,17.17076404,22.56976575,2306210436.495161,0.0967,2306210436.5,,2026-02-14T11:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78,2026-02-14 12:11:19.496759
6636,Polkadot,DOT,polkadot-new,1025,2020-08-19T00:00:00.000Z,"['defi', 'ethereum-ecosystem', 'substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'arbitrum-ecosystem', 'spartan-group', 'optimism-ecosystem', 'osmosis-ecosystem', 'base-ecosystem', 'gnosis-chain-ecosystem', 'binance-ecosystem', 'binance-listing']",2100000000.0,1665258551.09839,1665258551.09839,False,2263497222.43,,33,,,,2026-02-14T11:08:00.000Z,1.35924671933525,99324916.19690329,1.1502,-0.00231526,6.18487365,2.21141356,-38.3736755,-29.15986972,-52.91079155,2263497222.4254584,0.0949,2854418110.6,,2026-02-14T11:08:00.000Z,,,,,,2026-02-14 12:11:19.496759
7083,Uniswap,UNI,uniswap,1405,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cmc-crypto-awards-2024', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem']",,634193562.7465303,898828420.0366303,False,3118269130.33,,34,,,0.70009275,2026-02-14T11:09:00.000Z,3.469259605968202,322990195.17281425,-3.7124,0.10910835,4.41400469,0.4812031,-37.26713522,-31.97350467,-55.25741482,2200182109.601598,0.0923,3118269130.33,3142700873.0,2026-02-14T11:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2026-02-14 12:11:19.496759
27075,Mantle,MNT,mantle,219,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio', 'mantle-ecosystem', 'made-in-china', 'neobank']",6219316795.0,3252944055.6368403,6219316794.889999,False,4037219292.36,,35,3252944055.64,2111622374.5310204,,2026-02-14T11:08:00.000Z,0.6491419275624676,30175325.62344709,-13.7378,0.44261935,6.26569212,3.51364903,-33.2984347,-48.1757119,-46.59798844,2111622374.5289693,0.0885,4037219292.43,,2026-02-14T11:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2026-02-14 12:11:19.496759
